,target,state,year,crop,area,ndvi_1,ndvi_17,ndvi_33,ndvi_49,ndvi_65,ndvi_81,ndvi_97,ndvi_113,ndvi_129,ndvi_145,ndvi_161,ndvi_177,prec_1,prec_32,prec_60,prec_91,prec_121,prec_152,prec_182,temp_1,temp_9,temp_17,temp_25,temp_33,temp_41,temp_49,temp_57,temp_65,temp_73,temp_81,temp_89,temp_97,temp_105,temp_113,temp_121,temp_129,temp_137,temp_145,temp_153,temp_161,temp_169,temp_177
416,63.5,Illinois,2018,soybeans,10800000,2557.45,2839.02,2686.734,3015.869,3036.885,3109.949,3380.762,4156.708,4974.585,6064.746,7380.943,8285.728,0.002,0.005,0.004,0.003,0.004,0.005,0.002,13063.387,13374.206,13619.168,13935.609,13614.284,13586.872,14032.411,14276.912,14077.464,14323.571,14427.295,14278.411,14570.274,14599.406,14954.354,15166.174,15241.828,15299.182,15428.286,15230.417,15165.191,15128.832,15103.46
417,54.0,Illinois,2019,soybeans,9950000,3400.334,1149.374,2377.256,2456.936,2950.71,3154.525,3965.83,4636.935,4899.147,5117.282,5735.826,6592.654,0.003,0.004,0.003,0.005,0.006,0.005,0.003,13969.489,13666.375,13247.163,13210.586,13673.475,13598.713,13827.217,13694.087,13921.303,14247.553,14421.869,14297.006,14646.933,14773.738,14660.702,14773.996,14737.566,14880.855,15037.843,15187.343,15132.561,15075.068,15281.757
418,60.0,Illinois,2020,soybeans,10300000,3190.189,1861.757,2311.458,3006.182,3053.871,3560.705,3971.309,4560.147,4793.362,5257.73,5888.043,7354.628,0.004,0.002,0.004,0.004,0.005,0.003,0.004,13865.969,13763.087,13522.167,13853.596,13990.628,13678.235,13895.547,14124.176,14323.276,14154.197,14320.417,14580.223,14852.854,14583.951,14708.773,14714.221,14628.74,14883.19,15103.476,15413.65,15305.346,15286.865,15211.45
419,65.0,Illinois,2021,soybeans,10600000,1845.509,2227.356,1565.151,2438.879,3312.416,3536.049,4122.982,4534.571,4743.642,5433.442,6502.613,7985.213,0.003,0.002,0.004,0.003,0.004,0.005,0.004,13779.152,13750.223,13706.38,13486.616,13544.093,13013.178,13765.845,14147.209,14409.845,14429.121,14508.468,14717.542,14650.276,14675.292,14898.227,14846.033,14788.445,15224.736,14923.895,15349.166,15376.474,15144.161,14979.849
420,146.0,Iowa,2001,corn,11700000,-165.202,-61.512,-287.318,-89.533,399.012,2126.212,2937.152,3621.86,4429.618,4970.038,5037.304,6795.926,0.001,0.002,0.002,0.004,0.006,0.003,0.004,13567.538,13464.027,13297.748,13143.343,13393.161,13145.355,13506.958,13586.108,13687.636,13857.024,14028.742,14321.088,14706.896,14594.07,15056.536,14794.517,15139.908,15243.105,14868.007,15158.276,15247.857,14917.295696153846,15161.578977011493
421,163.0,Iowa,2002,corn,12200000,2637.312,2534.541,2155.838,2190.036,2119.01,2610.94,3216.454,3888.568,4238.346,4868.78,6183.686,7090.458,0.001,0.001,0.002,0.004,0.004,0.004,0.003,13646.667,13948.202,13801.273,14193.891,13519.93,13902.632,14010.756,13852.183,13737.908,14283.017,14636.357,14451.566,14723.871,15010.284,14629.243,14874.872,14813.84,14926.693,15240.492,15263.189,15140.276,15313.69,15312.526
422,157.0,Iowa,2003,corn,12300000,2586.224,1316.232,1605.946,1440.442,2333.536,2505.762,3081.116,3800.802,4250.99,4662.012,5882.592,6968.012,0.0,0.001,0.001,0.004,0.004,0.003,0.003,13945.679,13640.576,13228.299,13312.294,13291.424,13744.11,13837.938,13742.673,13607.959,14547.586,14591.42,14924.52,14905.49,14950.924,14977.988,14852.235,14793.312,14921.909,15271.434,15065.628,15406.146,15283.866,15163.906
423,181.0,Iowa,2004,corn,12700000,1762.88,2230.142,-191.54,852.99,2511.694,2800.152,3132.846,3808.712,4537.604,4690.528,6214.638,7460.56,0.001,0.001,0.004,0.002,0.007,0.003,0.003,13495.094,13740.144,13410.513,12803.087,13094.255,13270.96,13752.715,13818.112,14104.114,14209.218,14333.569,14652.212,14819.68,14979.226,14813.322,15020.898,15018.937,14932.037,14914.561,15198.46,15086.884,14990.028,15034.978
424,173.0,Iowa,2005,corn,12800000,-101.35,49.788,2155.538,2333.164,2465.618,2698.381,3471.804,3982.53,4342.956,4963.496,6180.23,7715.036,0.002,0.002,0.001,0.004,0.003,0.004,0.002,13175.818,12970.615,13351.308,13668.033,13951.762,13773.522,13926.177,14003.183,14155.536,14269.682,14480.27,14762.93,14814.02,14866.516,14525.098,14936.934,14973.473,15159.638,15050.302,15259.418,15238.598,15346.348,15079.614
425,166.0,Iowa,2006,corn,12600000,1943.212,2096.558,2441.63,2292.23,2490.428,2629.018,3196.442,3894.57,4450.062,4985.226,6197.66,7461.922,0.001,0.0,0.003,0.005,0.002,0.002,0.002,13835.883,13826.973,13794.621,13967.108,13827.723,14003.939,13888.754,14141.354,14233.944,14094.868,14109.825,14544.15,14999.706,14919.876,15103.556,14946.063,14902.32,15206.465,15342.886,15453.464,15289.596,15221.655,15130.036
426,171.0,Iowa,2007,corn,14200000,2221.17,52.24,-27.35,640.006,2244.592,2936.28,3091.882,3539.476,4306.81,5261.966,6429.602,7550.142,0.001,0.002,0.003,0.003,0.003,0.002,0.002,13704.814,13476.46,13249.652,13364.912,12886.12,13024.766,13765.776,13511.616,13968.93,14206.618,14733.62,14086.337,14241.718,14941.614,15072.154,14876.415,15175.848,15157.912,14876.846,15090.472,15386.294,15.233,15117.723
427,171.0,Iowa,2008,corn,13300000,172.538,92.702,106.516,123.331,1830.774,2551.312,2862.278,3497.614,3998.444,4595.492,5090.376,6422.266,0.001,0.002,0.002,0.005,0.004,0.006,0.003,13189.174,13236.599,12851.105,13387.024,13495.87,13210.24,13402.479,13602.132,13611.971,14146.19,14215.201,14316.813,14148.16,14627.286,14693.852,14845.784,14928.074,15135.81,14978.541,15140.487,14991.716,15269.414,15103.264
428,181.0,Iowa,2009,corn,13600000,1095.75,294.6,1970.69,2104.534,2317.418,2472.444,2750.752,3236.972,4199.252,4744.726,6650.828,7485.792,0.001,0.001,0.003,0.004,0.003,0.006,0.003,13456.732,12804.801,13377.758,13385.527,13620.087,13933.336,13762.819,13883.331,14018.833,14459.97,14137.933,14371.072,14630.016,14982.788,15316.875,14930.464,14766.156,15217.964,15182.654,15195.033,15055.669,15221.09,15098.58
429,165.0,Iowa,2010,corn,13400000,-205.418,-152.274,-97.028,-266.776,2219.482,2576.646,3258.358,4099.17,4355.804,4659.11,6745.978,7331.59,0.001,0.001,0.002,0.003,0.004,0.008,0.007,12750.699,13210.692,13466.309,13140.778,13223.585,13210.836,13312.228,13563.333,13841.622,14301.26,14365.396,14713.449,14808.252,14965.288,14755.384,14912.034,14759.604,15172.112,15475.216,15093.108,15074.948,15047.348,15082.792
430,172.0,Iowa,2011,corn,14100000,1452.188,-137.42,653.18,1857.544,2135.926,2684.684,3028.132,3511.614,4235.308,4614.578,6183.778,7553.58,0.001,0.002,0.002,0.004,0.004,0.006,0.002,13373.004,13040.195,13062.175,13508.548,13117.553,13604.048,13872.208,13708.903,13916.9,14197.13,14035.587,14600.668,14854.996,14407.376,14637.334,14885.537,15161.246,15053.526,15063.612,15474.378,14996.101,14896.919,15146.64
431,137.0,Iowa,2012,corn,14200000,2505.539,1344.706,1501.116,2090.212,2433.394,3474.776,3869.794,4271.298,4306.322,5165.894,6433.356,7681.362,0.001,0.002,0.002,0.003,0.003,0.002,0.001,13801.295,13973.916,13359.727,13805.105,13713.803,13670.551,13860.247,13831.125,14220.376,14901.542,14814.058,14935.844,14778.124,14631.392,14985.322,14926.649,15235.744,15375.236,15259.966,15386.772,15333.462,15173.218,15191.012
432,164.0,Iowa,2013,corn,13600000,999.08,2387.382,2113.316,1296.434,1320.004,2501.425,2751.062,3124.882,3937.636,4646.536,4953.238,6811.016,0.001,0.001,0.002,0.006,0.007,0.005,0.001,13343.955,13650.398,13851.518,13653.096,13648.989,13778.621,13466.805,13491.531,13649.081,13780.52,14181.93,14336.14,14714.563,14339.399,14776.4,14996.099,15234.146,14961.742,14883.308,14948.743,15258.23,15284.018,15109.152
433,178.0,Iowa,2014,corn,13700000,1002.414,1572.704,259.454,702.636,1988.144,2401.482,2780.602,3274.312,3898.766,4780.992,6405.702,7678.814,0.001,0.002,0.001,0.005,0.003,0.007,0.002,12870.552,13606.65,13502.763,13299.687,12974.975,13249.328,13633.173,13182.993,14001.142,14173.529,14155.548,14371.74,14779.904,14763.186,14626.872,14770.416,14856.6,15107.624,15374.054,15159.819,15191.076,15137.642,14848.567
434,192.0,Iowa,2015,corn,13500000,1236.33,2237.738,-70.684,442.294,2462.158,2581.1,3101.693,3451.726,4358.816,4910.526,6234.182,7829.856,0.001,0.001,0.001,0.004,0.005,0.005,0.004,13295.192,13465.882,13879.166,13868.659,13426.914,13387.485,13433.322,13250.859,14286.182,14518.798,14307.551,14841.946,14663.984,14912.37,15000.878,15101.794,14826.808,14939.866,15018.956,15307.451,15284.854,15131.723,15001.86
435,203.0,Iowa,2016,corn,13900000,251.048,445.318,613.71,1425.568,2847.752,2919.19,3144.702,3974.586,4315.742,4889.998,6586.598,7748.596,0.001,0.001,0.003,0.003,0.004,0.003,0.003,13403.56,13266.059,13100.616,13653.37,13427.385,13361.755,13783.933580769231,14039.137,14487.793,14311.304,14277.93,14483.184,14592.82,14998.076,14894.157,14949.658,14835.092,15194.175,15094.148,15232.776,15392.384,15285.364,15109.308
436,202.0,Iowa,2017,corn,13300000,1931.418,1648.786,2363.444,2550.576,2776.311,2919.19,3514.938,3962.273,4314.312,4488.58,6067.936,7462.4,0.002,0.002,0.002,0.004,0.004,0.003,0.002,13262.575,13480.027,13840.389,13550.204,13581.998,14021.034,14416.41,14010.912,14161.824,14271.28,14304.5,14376.761,14651.878,14809.002,15068.845,14984.686,15201.036,14744.632,15224.438,15530.71,15389.042,15112.042,15055.578
437,196.0,Iowa,2018,corn,13200000,296.07,2332.566,1865.984,2097.834,2366.95,2190.052,2473.738,3449.998,4174.256,5371.606,6696.026,8108.502,0.001,0.002,0.003,0.003,0.005,0.006,0.002,13058.246,13075.867,13619.535,13739.311,13295.37,13479.232,13671.127,14015.986,13882.849,14205.852,14092.896,14078.59,14228.762,14405.911,14986.49,15089.274,15198.45,15265.404,15575.5,15376.812,15188.966,15149.76,15101.684
438,198.0,Iowa,2019,corn,13500000,2622.794,159.944,630.494,-119.171,1782.954,2604.764,3110.188,3675.688,4386.876,4709.526,6103.36,7375.874,0.001,0.003,0.002,0.004,0.007,0.004,0.002,13819.714,13576.557,13164.929,12951.232,13176.321,13319.145,13254.645,13098.032,13645.697,14044.341,14389.744,14267.094,14719.546,14900.828,14819.616,14885.575,14995.881,14812.786,15007.808,15349.176,15180.637,15063.361,15223.268
439,177.0,Iowa,2020,corn,13600000,1992.345,-100.97,374.594,1910.605,2555.814,2874.312,3241.916,3749.058,3944.922,4921.058,6133.028,7742.368,0.002,0.001,0.003,0.002,0.004,0.005,0.003,13710.414,13314.495,12996.104,13610.013,13526.584,13493.275,13777.203,14015.756,14267.74,14031.755,14207.086,14551.368,14767.38,14656.152,15075.509,15104.11,14865.048,14883.763,15033.092,15455.74,15303.056,15164.952,15164.445
440,204.0,Iowa,2021,corn,12900000,164.998,86.582,-68.586,973.95,2688.51,2871.636,3444.522,3961.246,4007.518,4947.08,6102.888,8002.032,0.001,0.001,0.003,0.002,0.004,0.003,0.003,13433.826,13680.254,13523.435,13264.27,13170.942,12811.662,13506.599,13950.126,14366.45,14338.77,14530.058,14805.08,14580.657,14739.403,15105.344,15185.924,14994.986,15.171,15096.793,15527.31,15575.51,15357.405,15111.858
441,44.0,Iowa,2001,soybeans,11000000,-165.202,-61.512,-287.318,-89.533,399.012,2126.212,2937.152,3621.86,4429.618,4970.038,5037.304,6795.926,0.001,0.002,0.002,0.004,0.006,0.003,0.004,13567.538,13464.027,13297.748,13143.343,13393.161,13145.355,13506.958,13586.108,13687.636,13857.024,14028.742,14321.088,14706.896,14594.07,15056.536,14794.517,15139.908,15243.105,14868.007,15158.276,15247.857,14917.295696153846,15161.578977011493
442,48.0,Iowa,2002,soybeans,10450000,2637.312,2534.541,2155.838,2190.036,2119.01,2610.94,3216.454,3888.568,4238.346,4868.78,6183.686,7090.458,0.001,0.001,0.002,0.004,0.004,0.004,0.003,13646.667,13948.202,13801.273,14193.891,13519.93,13902.632,14010.756,13852.183,13737.908,14283.017,14636.357,14451.566,14723.871,15010.284,14629.243,14874.872,14813.84,14926.693,15240.492,15263.189,15140.276,15313.69,15312.526
443,32.5,Iowa,2003,soybeans,10600000,2586.224,1316.232,1605.946,1440.442,2333.536,2505.762,3081.116,3800.802,4250.99,4662.012,5882.592,6968.012,0.0,0.001,0.001,0.004,0.004,0.003,0.003,13945.679,13640.576,13228.299,13312.294,13291.424,13744.11,13837.938,13742.673,13607.959,14547.586,14591.42,14924.52,14905.49,14950.924,14977.988,14852.235,14793.312,14921.909,15271.434,15065.628,15406.146,15283.866,15163.906
444,49.0,Iowa,2004,soybeans,10200000,1762.88,2230.142,-191.54,852.99,2511.694,2800.152,3132.846,3808.712,4537.604,4690.528,6214.638,7460.56,0.001,0.001,0.004,0.002,0.007,0.003,0.003,13495.094,13740.144,13410.513,12803.087,13094.255,13270.96,13752.715,13818.112,14104.114,14209.218,14333.569,14652.212,14819.68,14979.226,14813.322,15020.898,15018.937,14932.037,14914.561,15198.46,15086.884,14990.028,15034.978
445,52.5,Iowa,2005,soybeans,10050000,-101.35,49.788,2155.538,2333.164,2465.618,2698.381,3471.804,3982.53,4342.956,4963.496,6180.23,7715.036,0.002,0.002,0.001,0.004,0.003,0.004,0.002,13175.818,12970.615,13351.308,13668.033,13951.762,13773.522,13926.177,14003.183,14155.536,14269.682,14480.27,14762.93,14814.02,14866.516,14525.098,14936.934,14973.473,15159.638,15050.302,15259.418,15238.598,15346.348,15079.614
446,50.5,Iowa,2006,soybeans,10150000,1943.212,2096.558,2441.63,2292.23,2490.428,2629.018,3196.442,3894.57,4450.062,4985.226,6197.66,7461.922,0.001,0.0,0.003,0.005,0.002,0.002,0.002,13835.883,13826.973,13794.621,13967.108,13827.723,14003.939,13888.754,14141.354,14233.944,14094.868,14109.825,14544.15,14999.706,14919.876,15103.556,14946.063,14902.32,15206.465,15342.886,15453.464,15289.596,15221.655,15130.036
447,52.0,Iowa,2007,soybeans,8650000,2221.17,52.24,-27.35,640.006,2244.592,2936.28,3091.882,3539.476,4306.81,5261.966,6429.602,7550.142,0.001,0.002,0.003,0.003,0.003,0.002,0.002,13704.814,13476.46,13249.652,13364.912,12886.12,13024.766,13765.776,13511.616,13968.93,14206.618,14733.62,14086.337,14241.718,14941.614,15072.154,14876.415,15175.848,15157.912,14876.846,15090.472,15386.294,15.233,15117.723
448,46.5,Iowa,2008,soybeans,9750000,172.538,92.702,106.516,123.331,1830.774,2551.312,2862.278,3497.614,3998.444,4595.492,5090.376,6422.266,0.001,0.002,0.002,0.005,0.004,0.006,0.003,13189.174,13236.599,12851.105,13387.024,13495.87,13210.24,13402.479,13602.132,13611.971,14146.19,14215.201,14316.813,14148.16,14627.286,14693.852,14845.784,14928.074,15135.81,14978.541,15140.487,14991.716,15269.414,15103.264
449,51.0,Iowa,2009,soybeans,9600000,1095.75,294.6,1970.69,2104.534,2317.418,2472.444,2750.752,3236.972,4199.252,4744.726,6650.828,7485.792,0.001,0.001,0.003,0.004,0.003,0.006,0.003,13456.732,12804.801,13377.758,13385.527,13620.087,13933.336,13762.819,13883.331,14018.833,14459.97,14137.933,14371.072,14630.016,14982.788,15316.875,14930.464,14766.156,15217.964,15182.654,15195.033,15055.669,15221.09,15098.58
450,51.0,Iowa,2010,soybeans,9800000,-205.418,-152.274,-97.028,-266.776,2219.482,2576.646,3258.358,4099.17,4355.804,4659.11,6745.978,7331.59,0.001,0.001,0.002,0.003,0.004,0.008,0.007,12750.699,13210.692,13466.309,13140.778,13223.585,13210.836,13312.228,13563.333,13841.622,14301.26,14365.396,14713.449,14808.252,14965.288,14755.384,14912.034,14759.604,15172.112,15475.216,15093.108,15074.948,15047.348,15082.792
451,51.5,Iowa,2011,soybeans,9350000,1452.188,-137.42,653.18,1857.544,2135.926,2684.684,3028.132,3511.614,4235.308,4614.578,6183.778,7553.58,0.001,0.002,0.002,0.004,0.004,0.006,0.002,13373.004,13040.195,13062.175,13508.548,13117.553,13604.048,13872.208,13708.903,13916.9,14197.13,14035.587,14600.668,14854.996,14407.376,14637.334,14885.537,15161.246,15053.526,15063.612,15474.378,14996.101,14896.919,15146.64
452,45.0,Iowa,2012,soybeans,9350000,2505.539,1344.706,1501.116,2090.212,2433.394,3474.776,3869.794,4271.298,4306.322,5165.894,6433.356,7681.362,0.001,0.002,0.002,0.003,0.003,0.002,0.001,13801.295,13973.916,13359.727,13805.105,13713.803,13670.551,13860.247,13831.125,14220.376,14901.542,14814.058,14935.844,14778.124,14631.392,14985.322,14926.649,15235.744,15375.236,15259.966,15386.772,15333.462,15173.218,15191.012
453,45.5,Iowa,2013,soybeans,9300000,999.08,2387.382,2113.316,1296.434,1320.004,2501.425,2751.062,3124.882,3937.636,4646.536,4953.238,6811.016,0.001,0.001,0.002,0.006,0.007,0.005,0.001,13343.955,13650.398,13851.518,13653.096,13648.989,13778.621,13466.805,13491.531,13649.081,13780.52,14181.93,14336.14,14714.563,14339.399,14776.4,14996.099,15234.146,14961.742,14883.308,14948.743,15258.23,15284.018,15109.152
454,51.0,Iowa,2014,soybeans,9850000,1002.414,1572.704,259.454,702.636,1988.144,2401.482,2780.602,3274.312,3898.766,4780.992,6405.702,7678.814,0.001,0.002,0.001,0.005,0.003,0.007,0.002,12870.552,13606.65,13502.763,13299.687,12974.975,13249.328,13633.173,13182.993,14001.142,14173.529,14155.548,14371.74,14779.904,14763.186,14626.872,14770.416,14856.6,15107.624,15374.054,15159.819,15191.076,15137.642,14848.567
455,56.5,Iowa,2015,soybeans,9850000,1236.33,2237.738,-70.684,442.294,2462.158,2581.1,3101.693,3451.726,4358.816,4910.526,6234.182,7829.856,0.001,0.001,0.001,0.004,0.005,0.005,0.004,13295.192,13465.882,13879.166,13868.659,13426.914,13387.485,13433.322,13250.859,14286.182,14518.798,14307.551,14841.946,14663.984,14912.37,15000.878,15101.794,14826.808,14939.866,15018.956,15307.451,15284.854,15131.723,15001.86
456,60.0,Iowa,2016,soybeans,9500000,251.048,445.318,613.71,1425.568,2847.752,2919.19,3144.702,3974.586,4315.742,4889.998,6586.598,7748.596,0.001,0.001,0.003,0.003,0.004,0.003,0.003,13403.56,13266.059,13100.616,13653.37,13427.385,13361.755,13783.933580769231,14039.137,14487.793,14311.304,14277.93,14483.184,14592.82,14998.076,14894.157,14949.658,14835.092,15194.175,15094.148,15232.776,15392.384,15285.364,15109.308
457,57.0,Iowa,2017,soybeans,10000000,1931.418,1648.786,2363.444,2550.576,2776.311,2919.19,3514.938,3962.273,4314.312,4488.58,6067.936,7462.4,0.002,0.002,0.002,0.004,0.004,0.003,0.002,13262.575,13480.027,13840.389,13550.204,13581.998,14021.034,14416.41,14010.912,14161.824,14271.28,14304.5,14376.761,14651.878,14809.002,15068.845,14984.686,15201.036,14744.632,15224.438,15530.71,15389.042,15112.042,15055.578
458,56.0,Iowa,2018,soybeans,9950000,296.07,2332.566,1865.984,2097.834,2366.95,2190.052,2473.738,3449.998,4174.256,5371.606,6696.026,8108.502,0.001,0.002,0.003,0.003,0.005,0.006,0.002,13058.246,13075.867,13619.535,13739.311,13295.37,13479.232,13671.127,14015.986,13882.849,14205.852,14092.896,14078.59,14228.762,14405.911,14986.49,15089.274,15198.45,15265.404,15575.5,15376.812,15188.966,15149.76,15101.684
459,55.0,Iowa,2019,soybeans,9200000,2622.794,159.944,630.494,-119.171,1782.954,2604.764,3110.188,3675.688,4386.876,4709.526,6103.36,7375.874,0.001,0.003,0.002,0.004,0.007,0.004,0.002,13819.714,13576.557,13164.929,12951.232,13176.321,13319.145,13254.645,13098.032,13645.697,14044.341,14389.744,14267.094,14719.546,14900.828,14819.616,14885.575,14995.881,14812.786,15007.808,15349.176,15180.637,15063.361,15223.268
460,54.0,Iowa,2020,soybeans,9450000,1992.345,-100.97,374.594,1910.605,2555.814,2874.312,3241.916,3749.058,3944.922,4921.058,6133.028,7742.368,0.002,0.001,0.003,0.002,0.004,0.005,0.003,13710.414,13314.495,12996.104,13610.013,13526.584,13493.275,13777.203,14015.756,14267.74,14031.755,14207.086,14551.368,14767.38,14656.152,15075.509,15104.11,14865.048,14883.763,15033.092,15455.74,15303.056,15164.952,15164.445
461,63.0,Iowa,2021,soybeans,10100000,164.998,86.582,-68.586,973.95,2688.51,2871.636,3444.522,3961.246,4007.518,4947.08,6102.888,8002.032,0.001,0.001,0.003,0.002,0.004,0.003,0.003,13433.826,13680.254,13523.435,13264.27,13170.942,12811.662,13506.599,13950.126,14366.45,14338.77,14530.058,14805.08,14580.657,14739.403,15105.344,15185.924,14994.986,15.171,15096.793,15527.31,15575.51,15357.405,15111.858
462,127.0,Wisconsin,2001,corn,3400000,589.868,508.789,408.925,330.588,536.387,1348.418,3725.864,4470.692,6570.42,7156.725,6523.899,7661.856,0.001,0.002,0.001,0.004,0.004,0.003,0.001,13194.603,13423.419,13156.257,13174.939,13029.703,13094.707,13182.337,13483.291,13612.849,13819.724,13778.204,13966.963,14464.787,14286.054,14789.216,14629.918,14791.941,14911.611,14584.327,14830.815,14913.732,14917.295696153846,15161.578977011493
463,135.0,Wisconsin,2002,corn,3650000,3115.336,1604.311,1643.611,1097.96,1712.508,2.087,4048.896,4509.757,5175.179,6578.423,7469.636,7872.427,0.001,0.002,0.002,0.004,0.003,0.004,0.003,13327.57,13774.47,13390.379,13651.733,13505.501,13677.872,13566.941,13171.122,13606.784,13871.802,14098.917,13908.811,14392.561,14815.404,14383.409,14580.263,14496.119,14.621,14993.844,14827.587,14803.924,14887.177,15095.601
464,129.0,Wisconsin,2003,corn,3750000,3351.372,2932.019,756.019,1301.734,1806.23,3147.261,3563.208,4050.156,5463.052,6455.117,7192.668,7797.876,0.001,0.001,0.002,0.003,0.003,0.003,0.002,13504.767,13197.396,13096.243,13009.497,12887.564,13118.753,13624.483,13404.882,13113.758,14069.943,14344.433,13983.796,14450.153,14498.793,14654.765,14724.545,14730.031,14732.936,14844.758,14747.436,14979.692,15004.176,14928.566
465,136.0,Wisconsin,2004,corn,3600000,2122.447,1113.706,512.885,639.007,1440.572,3076.442,3833.321,4369.04,5704.755,6694.519,7368.694,7523.188,0.001,0.002,0.003,0.002,0.005,0.004,0.003,13205.203,13376.826,12943.92,12671.47,13040.134,13230.35,13644.798,13693.173,13645.024,13808.256,13845.947,14232.054,14375.249,14751.118,14561.932,14604.54,14622.785,14662.515,14669.085,14863.613,14810.012,14700.498,14872.542
466,148.0,Wisconsin,2005,corn,3800000,1030.431,863.702,760.816,720.442,1008.739,3108.248,3953.21,4488.813,5796.218,6808.068,7553.099,7994.769,0.002,0.001,0.001,0.002,0.003,0.003,0.002,13109.929,12854.684,12895.555,13236.044,13734.017,13466.614,13365.388,13405.282,13542.208,13657.052,13947.979,14391.021,14635.589,14765.096,14409.654,14728.345,14519.375,14821.849,14807.278,14939.267,14910.056,15077.225,14940.25
467,143.0,Wisconsin,2006,corn,3650000,1945.998,1878.979,1460.575,820.468,1748.071,3074.017,3997.807,4935.92,6257.322,7117.772,7342.085,7752.358,0.001,0.001,0.002,0.003,0.004,0.002,0.002,13545.8,13562.172,13355.754,13689.134,13458.543,13167.482,13215.68,13566.085,13910.787,13698.827,14065.638,14226.836,14545.709,14702.786,14730.629,14741.57,14549.448,14657.042,15011.357,14977.805,14851.599,14872.191,14936.559
468,135.0,Wisconsin,2007,corn,4050000,2712.842,1051.186,803.327,1178.946,1667.066,3598.198,3932.696,4691.795,6172.88,7185.927,7611.047,7824.941,0.001,0.001,0.002,0.002,0.002,0.002,0.002,13612.121,13139.659,13154.981,13184.311,12827.284,13071.021,13560.733,13273.426,13688.802,13905.17,14415.894,13828.047,14071.134,14651.035,14799.685,14765.93,14899.371,14791.38,14736.675,14755.175,15117.716,14949.049,14952.324
469,137.0,Wisconsin,2008,corn,3800000,703.768,656.692,550.559,460.209,517.638,1867.976,3407.704,4345.885,5353.531,6429.934,7271.087,7682.409,0.001,0.002,0.002,0.004,0.003,0.005,0.003,13091.422,13272.58,12684.468,12892.326,13211.626,12837.763,13208.228,13315.799,13327.229,13751.587,13738.6,14020.208,13928.992,14468.117,14667.235,14634.467,14663.93,14718.446,14736.656,14932.364,14766.106,14882.439,14918.343
470,153.0,Wisconsin,2009,corn,3850000,720.456,610.421,628.955,794.211,2232.413,3139.953,3591.014,4429.887,5662.094,6812.132,7580.34,7909.887,0.001,0.001,0.002,0.003,0.002,0.003,0.002,13031.587,12665.521,12915.662,13015.699,13362.511,13590.73,13257.776,13275.385,13581.377,14046.434,13982.311,14038.454,14359.446,14785.563,14644.432,14703.744,14630.983,14847.554,14745.369,14802.16,14842.164,15135.455,14921.193
471,162.0,Wisconsin,2010,corn,3900000,717.885,611.729,603.251,528.562,3388.136,3681.501,4336.424,5105.042,6157.059,6931.481,7661.946,7947.54,0.001,0.001,0.001,0.003,0.003,0.006,0.005,12946.285,13229.153,13440.498,12987.545,13178.962,13296.119,13464.449,13647.765,13826.884,14300.15,14209.744,14507.502,14562.674,14608.286,14577.39,14671.651,14482.623,14963.221,15068.549,14805.649,14870.513,14865.842,14896.566
472,155.0,Wisconsin,2011,corn,4150000,1301.626,759.939,543.995,799.6,986.216,1736.92,3797.765,4225.598,5174.833,6794.582,7315.784,7845.101,0.001,0.001,0.002,0.003,0.003,0.004,0.003,13047.593,13071.251,12737.799,13157.839,12963.403,13350.684,13447.364,13389.677,13566.131,13816.034,13677.582,14032.028,14420.405,14161.577,14580.545,14628.904,14691.977,14737.514,14689.075,15081.056,14833.956,14696.438,14946.998
473,120.0,Wisconsin,2012,corn,4350000,3094.57,989.468,1609.741,1732.923,3375.473,4540.593,4717.177,5207.516,6316.075,7013.08,7366.998,7653.755,0.001,0.001,0.002,0.002,0.003,0.002,0.003,13558.433,13803.42,13029.134,13382.769,13627.234,13483.319,13640.708,13574.213,13842.264,14614.54,14571.182,14411.913,14481.272,14559.467,14481.934,14641.38,14838.277,14921.615,14801.337,14936.242,15075.84,14930.305,15081.096
474,145.0,Wisconsin,2013,corn,4100000,1240.812,1219.298,717.365,563.019,552.803,949.673,2239.8,3745.613,4925.667,6683.621,7380.925,7780.16,0.001,0.002,0.002,0.005,0.004,0.004,0.002,13277.281,13514.58,13030.731,12850.514,13136.485,13.257,13258.193,13391.958,13496.653,13375.474,13774.91,13828.167,14302.13,13968.62,14497.941,14857.686,14837.073,14667.751,14787.382,14671.272,14871.261,14882.589,14857.645
475,156.0,Wisconsin,2014,corn,4000000,771.589,770.063,670.654,502.861,631.256,1657.751,2934.164,4003.268,4995.569,6695.553,7217.592,7959.331,0.001,0.001,0.001,0.005,0.003,0.005,0.003,12614.406,13044.091,12804.722,12717.668,12903.11,12923.385,13272.899,13034.864,13573.306,13517.111,13616.5,13976.106,14242.15,14309.538,14336.471,14480.345,14723.24,14863.216,15025.094,14848.742,14886.824,14828.769,14786.419
476,164.0,Wisconsin,2015,corn,4000000,1306.842,1054.819,761.707,698.646,3139.739,3513.32,3882.419,4348.807,5926.391,7113.765,7645.763,8081.009,0.001,0.001,0.001,0.002,0.004,0.004,0.002,12859.042,12981.57,13522.678,13100.801,13083.979,13016.004,12928.473,13158.147,13925.266,14049.87,13946.056,14314.138,14578.16,14748.427,14636.523,14902.791,14640.77,14780.235,14695.502,14780.656,14865.185,14858.627,14807.049
